order_id,order_datetime,restaurant_lat,restaurant_lon,customer_lat,customer_lon,num_items,order_value,day_of_week,hour,is_weekend,weather,traffic_level,distance_km,actual_delivery_time_minutes
ORD007610,2026-01-06 21:48:00,52.386138,4.936953,52.314578,4.932279,7,170.84,Tuesday,21,False,sunny,low,7.95,47
ORD007611,2026-03-21 18:15:00,52.34573,4.919592,52.37915,4.954946,2,29.28,Saturday,18,True,snowy,high,4.42,67
ORD007612,2026-02-01 15:58:00,52.375097,4.936434,52.355007,4.879752,6,115.54,Sunday,15,True,snowy,low,4.44,46
ORD007613,2026-01-28 22:25:00,52.338062,4.936169,52.295839,4.965089,7,69.63,Wednesday,22,False,rainy,medium,5.08,52
ORD007614,2026-01-31 19:13:00,52.332471,4.890047,52.347986,4.969131,6,67.87,Saturday,19,True,snowy,low,5.63,62
ORD007615,2026-02-12 10:13:00,52.416539,4.893988,52.343782,4.958469,7,77.72,Thursday,10,False,sunny,low,9.18,57
ORD007616,2026-02-03 21:59:00,52.411916,4.940949,52.41746,4.93259,1,16.09,Tuesday,21,False,sunny,low,0.84,18
ORD007617,2026-03-23 10:43:00,52.349884,4.866359,52.436357,4.801004,7,97.61,Monday,10,False,rainy,low,10.57,65
ORD007618,2026-01-14 15:43:00,52.410316,4.918709,52.349568,4.944706,2,33.97,Wednesday,15,False,sunny,low,6.97,34
ORD007619,2026-01-11 12:32:00,52.337464,4.952189,52.297831,4.955457,7,135.98,Sunday,12,True,rainy,high,4.4,62
ORD007620,2026-01-18 20:46:00,52.372979,4.934483,52.305361,4.986606,4,73.75,Sunday,20,True,sunny,low,8.3,44
ORD007621,2026-01-12 17:31:00,52.325416,4.949148,52.273886,4.907333,1,18.54,Monday,17,False,sunny,high,6.38,48
ORD007622,2026-02-24 15:53:00,52.340434,4.922258,52.257008,4.868186,6,54.87,Tuesday,15,False,sunny,medium,9.96,54
ORD007623,2026-01-23 22:50:00,52.373777,4.900453,52.439148,4.877181,4,91.33,Friday,22,False,sunny,medium,7.43,47
ORD007624,2026-01-24 18:39:00,52.363945,4.869156,52.416209,4.806637,4,73.93,Saturday,18,True,sunny,high,7.18,59
ORD007625,2026-01-11 16:39:00,52.362239,4.95305,52.273227,4.891031,4,88.22,Sunday,16,True,sunny,medium,10.74,52
ORD007626,2026-01-13 13:16:00,52.344829,4.89421,52.255655,4.892672,4,72.79,Tuesday,13,False,sunny,high,9.9,71
ORD007627,2026-03-01 17:08:00,52.369074,4.936931,52.431787,4.860706,7,61.08,Sunday,17,True,rainy,low,8.67,55
ORD007628,2026-01-28 21:22:00,52.385293,4.872431,52.37967,4.786062,7,127.26,Wednesday,21,False,sunny,low,5.88,44
ORD007629,2026-03-07 16:58:00,52.324826,4.916916,52.366966,4.846919,6,144.43,Saturday,16,True,rainy,high,6.67,67
ORD007630,2026-03-24 16:42:00,52.363693,4.875143,52.418074,4.856135,6,67.99,Tuesday,16,False,sunny,medium,6.17,52
ORD007631,2026-02-27 10:14:00,52.405959,4.947989,52.384894,4.886577,1,23.29,Friday,10,False,snowy,high,4.77,58
ORD007632,2026-02-10 22:52:00,52.380343,4.854481,52.336499,4.795127,5,84.67,Tuesday,22,False,rainy,high,6.31,60
ORD007633,2026-01-22 15:12:00,52.407537,4.886009,52.461954,4.897122,7,95.31,Thursday,15,False,sunny,medium,6.09,44
ORD007634,2026-01-09 19:23:00,52.358034,4.870622,52.322742,4.863114,7,167.64,Friday,19,False,rainy,high,3.95,55
ORD007635,2026-01-01 18:59:00,52.411952,4.914583,52.488942,4.847461,7,68.82,Thursday,18,False,sunny,high,9.68,72
ORD007636,2026-02-05 11:54:00,52.369244,4.906967,52.401976,4.877348,3,74.77,Thursday,11,False,rainy,low,4.15,43
ORD007637,2026-02-20 16:20:00,52.402623,4.882559,52.330903,4.811752,4,45.22,Friday,16,False,sunny,low,9.29,50
ORD007638,2026-01-22 12:22:00,52.336015,4.897773,52.248464,4.82733,4,92.44,Thursday,12,False,rainy,high,10.83,81
ORD007639,2026-01-30 13:24:00,52.395525,4.936176,52.446855,4.891445,5,72.97,Friday,13,False,sunny,high,6.45,55
ORD007640,2026-02-04 14:26:00,52.325545,4.900227,52.410968,4.820033,3,52.11,Wednesday,14,False,sunny,high,10.93,62
ORD007641,2026-02-22 11:07:00,52.321744,4.904514,52.285568,4.942177,1,19.23,Sunday,11,True,rainy,high,4.76,51
ORD007642,2026-01-20 11:17:00,52.32886,4.94243,52.341917,5.008244,3,33.17,Tuesday,11,False,sunny,low,4.69,26
ORD007643,2026-03-02 18:38:00,52.40467,4.883624,52.363966,4.816302,3,69.4,Monday,18,False,snowy,high,6.42,64
ORD007644,2026-03-18 13:18:00,52.396275,4.883705,52.437896,4.928811,6,48.24,Wednesday,13,False,rainy,high,5.54,61
ORD007645,2026-01-13 12:23:00,52.375844,4.854878,52.341345,4.773699,7,154.0,Tuesday,12,False,sunny,high,6.7,57
ORD007646,2026-02-21 22:04:00,52.372026,4.906541,52.450943,4.924906,6,62.71,Saturday,22,True,sunny,low,8.85,52
ORD007647,2026-02-06 17:57:00,52.332743,4.920167,52.301762,4.849305,7,56.16,Friday,17,False,rainy,low,5.91,49
ORD007648,2026-02-14 22:49:00,52.348459,4.86841,52.312493,4.838522,2,28.77,Saturday,22,True,rainy,medium,4.48,41
ORD007649,2026-02-03 20:26:00,52.332236,4.90776,52.313556,4.889786,6,56.65,Tuesday,20,False,sunny,high,2.41,42
ORD007650,2026-03-30 13:39:00,52.365264,4.903817,52.39026,4.879707,6,137.6,Monday,13,False,sunny,medium,3.22,42
ORD007651,2026-03-06 20:30:00,52.410084,4.890443,52.39607,4.815799,2,34.33,Friday,20,False,snowy,high,5.29,68
ORD007652,2026-03-06 16:28:00,52.36698,4.945033,52.372111,4.88841,4,96.43,Friday,16,False,sunny,low,3.88,32
ORD007653,2026-02-07 17:18:00,52.413066,4.867876,52.39264,4.817256,5,83.4,Saturday,17,True,rainy,low,4.11,42
ORD007654,2026-03-28 17:39:00,52.415441,4.885196,52.450149,4.931805,6,73.34,Saturday,17,True,sunny,low,4.98,43
ORD007655,2026-01-09 13:37:00,52.331425,4.899924,52.302948,4.849823,3,56.03,Friday,13,False,sunny,medium,4.64,44
ORD007656,2026-01-17 10:33:00,52.396408,4.942972,52.479952,4.920906,2,42.9,Saturday,10,True,sunny,medium,9.39,52
ORD007657,2026-02-23 19:21:00,52.376653,4.865881,52.349193,4.876363,4,80.09,Monday,19,False,sunny,high,3.13,48
ORD007658,2026-03-20 13:31:00,52.412755,4.871667,52.393753,4.886314,3,45.43,Friday,13,False,sunny,high,2.33,35
ORD007659,2026-01-20 11:38:00,52.347233,4.876762,52.306131,4.958724,7,141.32,Tuesday,11,False,sunny,low,7.19,42
ORD007660,2026-02-01 16:44:00,52.358599,4.87666,52.323428,4.889834,7,174.09,Sunday,16,True,rainy,medium,4.0,47
ORD007661,2026-03-28 15:33:00,52.356965,4.887714,52.352624,4.935642,2,35.3,Saturday,15,True,snowy,low,3.28,42
ORD007662,2026-03-04 10:23:00,52.378126,4.892281,52.385798,4.927337,6,126.22,Wednesday,10,False,sunny,high,2.52,41
ORD007663,2026-01-06 21:35:00,52.368803,4.888539,52.354005,4.954001,3,34.31,Tuesday,21,False,sunny,high,4.73,43
ORD007664,2026-02-06 13:16:00,52.33645,4.892767,52.41149,4.959387,4,51.31,Friday,13,False,sunny,high,9.48,65
ORD007665,2026-03-02 18:49:00,52.38409,4.920901,52.398216,5.001321,7,112.48,Monday,18,False,snowy,high,5.67,73
ORD007666,2026-02-14 16:35:00,52.395371,4.879275,52.375623,4.797829,6,51.56,Saturday,16,True,sunny,low,5.94,36
ORD007667,2026-01-04 10:20:00,52.355063,4.89227,52.288396,4.972782,4,95.95,Sunday,10,True,sunny,low,9.2,52
ORD007668,2026-01-03 11:14:00,52.399334,4.869494,52.324469,4.861935,1,22.92,Saturday,11,True,sunny,medium,8.33,49
ORD007669,2026-01-02 21:52:00,52.378145,4.897727,52.368431,4.823381,6,134.03,Friday,21,False,sunny,low,5.15,41
ORD007670,2026-02-28 15:59:00,52.358672,4.911442,52.376003,4.913443,1,17.36,Saturday,15,True,sunny,low,1.93,19
ORD007671,2026-02-13 16:21:00,52.381642,4.912651,52.364821,4.881965,2,18.04,Friday,16,False,rainy,medium,2.79,41
ORD007672,2026-03-05 10:37:00,52.320863,4.928478,52.248225,4.848204,7,174.28,Thursday,10,False,sunny,low,9.73,53
ORD007673,2026-03-25 11:02:00,52.346555,4.901218,52.42829,4.881457,3,37.84,Wednesday,11,False,rainy,high,9.17,70
ORD007674,2026-02-22 21:36:00,52.399796,4.902231,52.37015,4.857104,4,34.47,Sunday,21,True,sunny,low,4.49,32
ORD007675,2026-03-27 16:12:00,52.319437,4.87075,52.314763,4.899312,6,67.24,Friday,16,False,sunny,medium,2.01,29
ORD007676,2026-01-21 11:01:00,52.335646,4.951645,52.29175,5.033472,7,74.36,Wednesday,11,False,sunny,high,7.39,53
ORD007677,2026-03-21 12:57:00,52.389485,4.895744,52.423568,4.872385,4,91.03,Saturday,12,True,rainy,high,4.1,57
ORD007678,2026-01-04 14:24:00,52.37041,4.90807,52.436081,4.857428,3,32.41,Sunday,14,True,sunny,medium,8.06,42
ORD007679,2026-01-30 17:47:00,52.380409,4.886208,52.331777,4.954933,7,103.07,Friday,17,False,snowy,low,7.13,62
ORD007680,2026-01-31 21:54:00,52.358604,4.935158,52.371412,4.981576,3,56.0,Saturday,21,True,rainy,low,3.45,31
ORD007681,2026-03-28 19:24:00,52.370148,4.93477,52.326253,4.855214,4,43.82,Saturday,19,True,rainy,high,7.27,71
ORD007682,2026-01-04 11:05:00,52.38645,4.949481,52.328233,5.039399,4,65.41,Sunday,11,True,rainy,low,8.88,59
ORD007683,2026-02-09 11:45:00,52.332745,4.95394,52.407596,5.026266,4,36.96,Monday,11,False,rainy,low,9.65,58
ORD007684,2026-02-27 18:34:00,52.386867,4.924503,52.347757,4.920416,7,158.96,Friday,18,False,sunny,medium,4.35,53
ORD007685,2026-01-11 19:22:00,52.414155,4.917738,52.389814,4.867533,7,93.74,Sunday,19,True,sunny,high,4.34,50
ORD007686,2026-03-16 14:25:00,52.338449,4.908346,52.377098,4.830187,2,26.06,Monday,14,False,sunny,medium,6.82,43
ORD007687,2026-03-08 16:33:00,52.362757,4.916891,52.337424,4.92073,7,95.14,Sunday,16,True,sunny,low,2.82,29
ORD007688,2026-03-31 11:17:00,52.396303,4.894249,52.380933,4.981889,6,87.87,Tuesday,11,False,sunny,low,6.18,45
ORD007689,2026-02-21 22:41:00,52.322465,4.889572,52.387392,4.91142,1,17.28,Saturday,22,True,rainy,high,7.36,54
ORD007690,2026-02-12 22:53:00,52.396633,4.898483,52.347608,4.977023,2,47.11,Thursday,22,False,rainy,low,7.61,42
ORD007691,2026-03-29 14:18:00,52.351473,4.869777,52.30731,4.827772,3,37.12,Sunday,14,True,sunny,low,5.67,39
ORD007692,2026-02-14 14:48:00,52.364117,4.863709,52.333787,4.883734,3,43.0,Saturday,14,True,rainy,low,3.63,37
ORD007693,2026-01-28 15:41:00,52.353094,4.878259,52.386038,4.956315,6,87.0,Wednesday,15,False,sunny,medium,6.43,46
ORD007694,2026-01-05 17:42:00,52.411615,4.939141,52.372109,4.871178,7,79.88,Monday,17,False,rainy,low,6.36,54
ORD007695,2026-03-30 18:11:00,52.349599,4.905352,52.367552,4.824692,1,11.86,Monday,18,False,rainy,medium,5.82,48
ORD007696,2026-02-12 10:00:00,52.366539,4.896728,52.320437,4.979072,1,14.34,Thursday,10,False,sunny,low,7.57,41
ORD007697,2026-01-25 17:11:00,52.369008,4.861691,52.439514,4.919318,5,77.24,Sunday,17,True,sunny,low,8.75,49
ORD007698,2026-02-13 20:40:00,52.333253,4.910161,52.264589,4.846383,1,22.82,Friday,20,False,sunny,medium,8.76,43
ORD007699,2026-02-19 11:28:00,52.351257,4.902532,52.279387,4.978504,7,89.13,Thursday,11,False,sunny,low,9.5,53
ORD007700,2026-01-11 18:25:00,52.318614,4.872747,52.292317,4.836052,1,19.9,Sunday,18,True,sunny,medium,3.84,32
ORD007701,2026-01-12 22:47:00,52.336608,4.859146,52.364761,4.94407,5,78.93,Monday,22,False,rainy,medium,6.55,59
ORD007702,2026-02-10 10:28:00,52.36693,4.858801,52.282104,4.819474,1,13.43,Tuesday,10,False,sunny,low,9.79,40
ORD007703,2026-01-24 21:05:00,52.403104,4.897645,52.371124,4.817922,3,74.92,Saturday,21,True,sunny,high,6.46,44
ORD007704,2026-02-28 10:22:00,52.402806,4.872424,52.459877,4.819771,7,89.29,Saturday,10,True,sunny,low,7.27,43
ORD007705,2026-01-30 12:09:00,52.388206,4.905974,52.35543,4.872996,6,91.74,Friday,12,False,snowy,low,4.27,60
ORD007706,2026-01-28 12:37:00,52.330228,4.929916,52.340251,4.861087,7,78.9,Wednesday,12,False,sunny,high,4.8,62
ORD007707,2026-02-21 10:13:00,52.412237,4.921583,52.376522,4.953686,2,18.75,Saturday,10,True,snowy,medium,4.52,49
ORD007708,2026-01-16 13:34:00,52.321474,4.85634,52.261141,4.931387,1,17.1,Friday,13,False,sunny,high,8.41,49
ORD007709,2026-03-20 20:04:00,52.331464,4.911857,52.362286,4.915235,5,91.56,Friday,20,False,sunny,medium,3.43,35
ORD007710,2026-02-26 18:39:00,52.410374,4.917233,52.435508,4.987016,7,78.17,Thursday,18,False,sunny,medium,5.49,56
ORD007711,2026-02-06 18:10:00,52.406632,4.910154,52.382743,4.974176,7,153.79,Friday,18,False,snowy,medium,5.08,67
ORD007712,2026-03-03 19:53:00,52.358519,4.911807,52.389318,4.958337,7,130.97,Tuesday,19,False,snowy,high,4.65,67
ORD007713,2026-01-27 17:06:00,52.362914,4.899109,52.405349,4.984812,3,71.28,Tuesday,17,False,sunny,low,7.48,44
ORD007714,2026-02-05 19:31:00,52.341626,4.880386,52.270487,4.969814,4,67.75,Thursday,19,False,sunny,high,9.96,67
ORD007715,2026-01-18 13:43:00,52.416165,4.918035,52.369526,4.858119,5,81.06,Sunday,13,True,sunny,high,6.58,62
ORD007716,2026-01-23 20:50:00,52.378779,4.894299,52.444707,4.981135,4,44.13,Friday,20,False,sunny,high,9.39,59
ORD007717,2026-01-23 10:46:00,52.381775,4.857253,52.319475,4.914909,1,11.37,Friday,10,False,sunny,low,7.94,32
ORD007718,2026-03-07 11:58:00,52.401833,4.863561,52.336141,4.797954,2,33.98,Saturday,11,True,snowy,low,8.54,49
ORD007719,2026-01-13 19:05:00,52.323519,4.857393,52.344816,4.880036,5,78.23,Tuesday,19,False,sunny,high,2.82,43
ORD007720,2026-01-16 21:27:00,52.350272,4.919167,52.436949,4.865961,1,13.78,Friday,21,False,rainy,low,10.28,46
ORD007721,2026-03-21 17:18:00,52.351463,4.88687,52.274499,4.96804,3,68.36,Saturday,17,True,snowy,low,10.16,65
ORD007722,2026-03-01 21:22:00,52.34515,4.938177,52.341342,5.016107,7,170.92,Sunday,21,True,rainy,medium,5.3,57
ORD007723,2026-01-05 12:32:00,52.34212,4.935631,52.359073,4.918228,3,60.81,Monday,12,False,rainy,low,2.22,35
ORD007724,2026-01-06 15:29:00,52.383498,4.894473,52.382932,4.906045,1,17.13,Tuesday,15,False,sunny,low,0.79,15
ORD007725,2026-01-09 13:10:00,52.380131,4.860102,52.451243,4.795352,7,85.44,Friday,13,False,rainy,medium,9.03,72
ORD007726,2026-02-05 16:13:00,52.331714,4.900402,52.406556,4.978236,1,14.52,Thursday,16,False,snowy,medium,9.84,66
ORD007727,2026-03-16 15:26:00,52.407716,4.932063,52.456261,4.845885,1,14.57,Monday,15,False,rainy,low,7.94,49
ORD007728,2026-02-11 20:32:00,52.396244,4.920456,52.409281,4.955843,6,86.77,Wednesday,20,False,sunny,medium,2.8,46
ORD007729,2026-03-06 14:32:00,52.326537,4.913199,52.318123,4.959807,4,86.98,Friday,14,False,rainy,high,3.3,54
ORD007730,2026-03-04 13:47:00,52.323228,4.866684,52.32916,4.779526,6,128.36,Wednesday,13,False,sunny,high,5.95,51
ORD007731,2026-01-16 16:27:00,52.391788,4.95321,52.3976,4.959136,4,37.75,Friday,16,False,sunny,medium,0.76,29
ORD007732,2026-02-16 17:04:00,52.358736,4.922992,52.407357,4.9487,1,16.78,Monday,17,False,snowy,low,5.67,48
ORD007733,2026-01-21 12:57:00,52.319464,4.952814,52.358376,4.995198,6,75.83,Wednesday,12,False,rainy,high,5.19,57
ORD007734,2026-02-20 14:01:00,52.361838,4.902573,52.437835,4.847931,5,86.72,Friday,14,False,sunny,high,9.21,59
ORD007735,2026-02-21 10:45:00,52.33782,4.887176,52.415122,4.961016,2,39.84,Saturday,10,True,rainy,medium,9.93,53
ORD007736,2026-03-12 11:45:00,52.37833,4.948559,52.364756,4.901782,7,63.48,Thursday,11,False,sunny,medium,3.51,36
ORD007737,2026-03-26 13:31:00,52.332999,4.883708,52.331376,4.936289,7,129.8,Thursday,13,False,sunny,high,3.57,56
ORD007738,2026-03-12 12:02:00,52.413408,4.92159,52.350295,4.93933,4,52.27,Thursday,12,False,rainy,high,7.11,66
ORD007739,2026-03-17 10:41:00,52.320431,4.860428,52.351616,4.844999,3,47.74,Tuesday,10,False,sunny,medium,3.62,33
ORD007740,2026-02-12 15:27:00,52.392893,4.855174,52.413155,4.892997,1,11.72,Thursday,15,False,sunny,low,3.41,25
ORD007741,2026-01-13 16:50:00,52.394064,4.952775,52.474396,4.936556,2,47.95,Tuesday,16,False,sunny,low,8.98,39
ORD007742,2026-01-02 17:54:00,52.39049,4.881406,52.313916,4.881788,3,54.58,Friday,17,False,rainy,high,8.5,60
ORD007743,2026-03-24 21:07:00,52.321641,4.939965,52.289596,4.914272,1,21.55,Tuesday,21,False,rainy,medium,3.96,42
ORD007744,2026-03-18 10:51:00,52.402347,4.880321,52.392971,4.856589,5,81.45,Wednesday,10,False,rainy,low,1.91,32
ORD007745,2026-02-25 10:57:00,52.411694,4.885897,52.405103,4.941391,4,46.32,Wednesday,10,False,sunny,low,3.83,28
ORD007746,2026-03-11 13:53:00,52.334421,4.953018,52.356238,5.010838,4,46.34,Wednesday,13,False,sunny,medium,4.61,46
ORD007747,2026-02-22 18:25:00,52.346821,4.871265,52.258475,4.960297,3,49.38,Sunday,18,True,sunny,high,11.52,71
ORD007748,2026-01-01 18:44:00,52.386581,4.891088,52.467426,4.862709,5,110.08,Thursday,18,False,rainy,high,9.18,71
ORD007749,2026-02-01 11:23:00,52.354581,4.934283,52.411133,4.916285,5,108.12,Sunday,11,True,snowy,medium,6.39,54
ORD007750,2026-01-12 17:47:00,52.40248,4.880922,52.358723,4.81609,2,48.88,Monday,17,False,sunny,low,6.55,35
ORD007751,2026-03-21 10:50:00,52.408511,4.88511,52.477167,4.863089,7,72.09,Saturday,10,True,snowy,medium,7.77,65
ORD007752,2026-03-18 21:29:00,52.340872,4.89657,52.290266,4.973535,4,71.79,Wednesday,21,False,sunny,medium,7.67,51
ORD007753,2026-01-24 22:03:00,52.355818,4.927175,52.377095,4.962152,6,68.2,Saturday,22,True,sunny,low,3.35,28
ORD007754,2026-02-02 15:08:00,52.339069,4.861463,52.422492,4.813577,5,52.38,Monday,15,False,sunny,low,9.81,48
ORD007755,2026-02-11 21:04:00,52.349345,4.928125,52.316093,4.841191,3,33.71,Wednesday,21,False,sunny,medium,6.95,44
ORD007756,2026-03-21 12:47:00,52.359855,4.945913,52.427688,4.930657,4,60.61,Saturday,12,True,sunny,medium,7.6,48
ORD007757,2026-03-20 10:01:00,52.344617,4.92564,52.321362,4.928189,2,23.42,Friday,10,False,sunny,medium,2.59,33
ORD007758,2026-02-05 10:13:00,52.326754,4.907647,52.321015,4.985495,1,16.51,Thursday,10,False,sunny,low,5.32,32
ORD007759,2026-01-27 14:22:00,52.327755,4.870119,52.344243,4.824295,7,149.83,Tuesday,14,False,sunny,high,3.61,53
ORD007760,2026-01-28 21:44:00,52.406588,4.935751,52.460836,4.877313,5,86.82,Wednesday,21,False,sunny,low,7.21,44
ORD007761,2026-03-22 22:48:00,52.406401,4.884955,52.378916,4.916781,2,16.5,Sunday,22,True,sunny,high,3.74,43
ORD007762,2026-02-13 14:59:00,52.33862,4.921926,52.409345,4.86535,6,68.8,Friday,14,False,rainy,medium,8.74,67
ORD007763,2026-03-12 20:42:00,52.417372,4.883618,52.495037,4.845994,1,20.17,Thursday,20,False,rainy,low,8.99,48
ORD007764,2026-03-02 22:39:00,52.370881,4.902522,52.384325,4.91525,1,10.99,Monday,22,False,sunny,high,1.72,27
ORD007765,2026-01-11 19:25:00,52.390884,4.882072,52.415924,4.910146,7,150.78,Sunday,19,True,sunny,high,3.37,58
ORD007766,2026-03-10 16:31:00,52.333403,4.934417,52.362921,4.96049,2,44.19,Tuesday,16,False,snowy,low,3.72,44
ORD007767,2026-01-05 17:43:00,52.354619,4.923569,52.380509,4.964014,7,162.14,Monday,17,False,snowy,low,3.97,54
ORD007768,2026-01-19 10:09:00,52.366575,4.855301,52.293675,4.780587,4,75.86,Monday,10,False,snowy,medium,9.55,63
ORD007769,2026-01-09 18:25:00,52.324096,4.94326,52.309459,4.885861,5,69.21,Friday,18,False,sunny,high,4.22,46
ORD007770,2026-03-13 12:14:00,52.388954,4.877213,52.402236,4.82105,4,71.86,Friday,12,False,rainy,high,4.08,57
ORD007771,2026-01-18 17:17:00,52.412081,4.881129,52.386813,4.802468,2,36.21,Sunday,17,True,sunny,medium,6.02,36
ORD007772,2026-02-15 22:10:00,52.374602,4.903823,52.327064,4.853699,7,146.01,Sunday,22,True,sunny,low,6.28,48
ORD007773,2026-01-01 11:57:00,52.354517,4.89586,52.295458,4.957169,2,20.24,Thursday,11,False,sunny,high,7.76,44
ORD007774,2026-03-13 19:27:00,52.409592,4.941729,52.3522,4.866824,7,84.07,Friday,19,False,snowy,medium,8.14,77
ORD007775,2026-02-21 14:06:00,52.371069,4.947807,52.289708,5.008095,5,67.76,Saturday,14,True,snowy,low,9.91,60
ORD007776,2026-02-07 17:38:00,52.324206,4.905708,52.27293,4.965758,2,42.08,Saturday,17,True,sunny,low,7.0,42
ORD007777,2026-02-11 21:28:00,52.41152,4.916909,52.377019,5.001418,1,11.19,Wednesday,21,False,sunny,low,6.89,40
ORD007778,2026-01-05 13:51:00,52.332674,4.897953,52.335801,4.965958,4,56.52,Monday,13,False,sunny,medium,4.63,40
ORD007779,2026-03-05 18:20:00,52.349759,4.883541,52.27405,4.916173,3,37.99,Thursday,18,False,rainy,high,8.69,72
ORD007780,2026-01-04 15:02:00,52.384215,4.864716,52.417052,4.860038,3,28.0,Sunday,15,True,sunny,medium,3.66,29
ORD007781,2026-01-03 14:06:00,52.3247,4.938183,52.339496,4.979037,2,18.85,Saturday,14,True,rainy,low,3.22,38
ORD007782,2026-02-01 15:18:00,52.36679,4.887153,52.341487,4.873558,7,104.92,Sunday,15,True,rainy,medium,2.96,42
ORD007783,2026-01-22 18:30:00,52.399701,4.939202,52.34373,4.935359,5,94.2,Thursday,18,False,sunny,high,6.22,63
ORD007784,2026-02-01 21:27:00,52.343836,4.876407,52.320557,4.909906,7,108.48,Sunday,21,True,rainy,low,3.44,40
ORD007785,2026-02-23 13:28:00,52.365323,4.883992,52.403023,4.955993,7,162.89,Monday,13,False,sunny,medium,6.43,57
ORD007786,2026-02-25 14:21:00,52.386258,4.891468,52.335866,4.803396,5,116.03,Wednesday,14,False,sunny,medium,8.18,53
ORD007787,2026-02-07 11:58:00,52.363614,4.859045,52.42476,4.932834,6,116.27,Saturday,11,True,sunny,medium,8.43,57
ORD007788,2026-03-16 19:12:00,52.385591,4.93552,52.323825,5.015827,3,35.05,Monday,19,False,rainy,high,8.75,64
ORD007789,2026-03-03 10:13:00,52.402541,4.933528,52.364043,4.904555,2,44.46,Tuesday,10,False,sunny,medium,4.7,34
ORD007790,2026-01-19 18:48:00,52.395871,4.912424,52.46039,4.993324,1,23.38,Monday,18,False,sunny,high,9.02,61
ORD007791,2026-02-28 14:29:00,52.343486,4.905308,52.389463,4.841158,2,28.22,Saturday,14,True,sunny,medium,6.71,46
ORD007792,2026-01-22 11:15:00,52.364554,4.895941,52.401692,4.93063,2,34.91,Thursday,11,False,rainy,low,4.75,43
ORD007793,2026-02-03 19:20:00,52.34743,4.927411,52.378198,4.848522,1,11.08,Tuesday,19,False,snowy,high,6.35,58
ORD007794,2026-03-08 17:10:00,52.354861,4.911836,52.377896,4.915129,2,16.94,Sunday,17,True,sunny,medium,2.57,27
ORD007795,2026-03-23 21:41:00,52.382737,4.932443,52.461358,4.844308,1,9.43,Monday,21,False,sunny,low,10.57,42
ORD007796,2026-01-17 12:06:00,52.362068,4.879645,52.274327,4.815969,1,21.38,Saturday,12,True,sunny,low,10.65,53
ORD007797,2026-03-01 19:43:00,52.352929,4.86557,52.434644,4.8676,3,49.24,Sunday,19,True,sunny,high,9.07,61
ORD007798,2026-03-23 15:17:00,52.388106,4.944245,52.317543,4.937763,3,46.37,Monday,15,False,sunny,low,7.84,38
ORD007799,2026-03-05 19:12:00,52.323519,4.907313,52.250602,4.973372,6,142.17,Thursday,19,False,sunny,high,9.25,70
ORD007800,2026-02-18 15:16:00,52.363144,4.953056,52.332161,5.036875,7,93.53,Wednesday,15,False,rainy,high,6.64,67
ORD007801,2026-03-13 20:09:00,52.411552,4.905362,52.402104,4.854198,6,94.45,Friday,20,False,rainy,high,3.62,64
ORD007802,2026-03-03 16:52:00,52.403763,4.904821,52.467403,4.982149,7,84.72,Tuesday,16,False,sunny,low,8.79,52
ORD007803,2026-03-22 17:38:00,52.352656,4.90734,52.323209,4.921395,1,8.59,Sunday,17,True,sunny,medium,3.4,22
ORD007804,2026-01-06 22:18:00,52.376219,4.861823,52.377852,4.823912,5,49.71,Tuesday,22,False,sunny,medium,2.58,37
ORD007805,2026-01-28 16:55:00,52.404522,4.887337,52.353149,4.813436,6,108.32,Wednesday,16,False,sunny,low,7.59,42
ORD007806,2026-03-02 12:08:00,52.334561,4.867157,52.309795,4.942646,2,36.18,Monday,12,False,sunny,low,5.81,40
ORD007807,2026-02-11 18:56:00,52.38398,4.941242,52.344745,4.991202,6,129.41,Wednesday,18,False,rainy,high,5.52,68
ORD007808,2026-03-24 12:12:00,52.351808,4.86935,52.438402,4.945603,6,56.34,Tuesday,12,False,sunny,high,10.91,67
ORD007809,2026-02-09 21:42:00,52.391311,4.875966,52.328501,4.866958,6,121.27,Monday,21,False,sunny,high,7.0,51
ORD007810,2026-03-15 16:25:00,52.414806,4.875467,52.430581,4.957017,6,149.88,Sunday,16,True,rainy,medium,5.79,53
ORD007811,2026-03-27 16:26:00,52.342514,4.924631,52.336425,4.919287,7,157.02,Friday,16,False,sunny,low,0.77,29
ORD007812,2026-01-10 12:22:00,52.317988,4.934202,52.316985,4.879521,5,104.86,Saturday,12,True,sunny,high,3.71,51
ORD007813,2026-03-22 17:50:00,52.359361,4.906567,52.399559,4.88527,1,8.82,Sunday,17,True,sunny,medium,4.69,35
ORD007814,2026-02-11 18:19:00,52.378797,4.920748,52.382769,4.908971,6,60.4,Wednesday,18,False,rainy,medium,0.91,38
ORD007815,2026-02-22 15:51:00,52.402679,4.930302,52.371366,4.952975,7,98.27,Sunday,15,True,snowy,high,3.8,62
ORD007816,2026-03-05 21:27:00,52.383244,4.931286,52.408166,4.893408,7,92.3,Thursday,21,False,sunny,low,3.77,37
ORD007817,2026-02-11 19:32:00,52.378421,4.943101,52.378665,4.903108,3,63.67,Wednesday,19,False,rainy,low,2.71,44
ORD007818,2026-01-13 13:07:00,52.416102,4.915314,52.35022,4.971876,2,17.14,Tuesday,13,False,sunny,high,8.25,54
ORD007819,2026-03-15 17:33:00,52.377464,4.895629,52.401248,4.895082,6,145.78,Sunday,17,True,rainy,high,2.64,45
